Date,Close/Last,Volume,Open,High,Low
07/05/2017,5648.82,--,5611.00,5663.60,5593.66
07/03/2017,5596.96,--,5680.36,5684.98,5592.53
06/30/2017,5646.92,--,5676.40,5681.90,5637.74
06/29/2017,5653.02,--,5723.31,5723.66,5599.44
06/28/2017,5753.03,--,5693.48,5757.23,5660.53
06/27/2017,5671.60,--,5752.72,5761.04,5671.60
06/26/2017,5777.59,--,5832.31,5845.15,5765.87
06/23/2017,5803.11,--,5775.03,5810.31,5759.70
06/22/2017,5779.87,--,5787.43,5802.46,5767.87
06/21/2017,5782.39,--,5740.58,5784.92,5737.01
06/20/2017,5726.31,--,5762.99,5772.17,5725.01
06/19/2017,5772.22,--,5729.54,5776.37,5724.49
06/16/2017,5681.48,--,5694.21,5695.74,5656.62
06/15/2017,5700.89,--,5661.36,5707.37,5634.58
06/14/2017,5727.07,--,5774.12,5774.19,5682.35
06/13/2017,5751.82,--,5740.21,5760.54,5709.17
06/12/2017,5708.18,--,5677.16,5716.20,5633.34
06/09/2017,5741.94,--,5891.67,5897.69,5657.76
06/08/2017,5885.30,--,5894.75,5895.18,5852.65
06/07/2017,5877.59,--,5871.77,5883.19,5845.96
06/06/2017,5856.77,--,5869.48,5890.88,5848.32
06/05/2017,5878.12,--,5881.21,5888.92,5871.09
06/02/2017,5881.46,--,5834.41,5881.46,5825.74
06/01/2017,5816.51,--,5804.17,5816.60,5779.89
05/31/2017,5788.80,--,5812.97,5813.26,5762.56
05/30/2017,5794.63,--,5785.38,5799.99,5781.37
05/26/2017,5788.36,--,5782.17,5790.19,5771.71
05/25/2017,5778.37,--,5748.29,5793.13,5738.82
05/24/2017,5730.30,--,5720.83,5732.57,5705.17
05/23/2017,5703.35,--,5714.94,5716.55,5690.20
05/22/2017,5699.40,--,5662.95,5701.05,5661.59
05/19/2017,5651.56,--,5640.71,5673.63,5640.68
05/18/2017,5626.31,--,5569.81,5645.08,5568.47
05/17/2017,5580.55,--,5673.62,5688.74,5578.16
05/16/2017,5724.44,--,5715.15,5724.71,5699.41
05/15/2017,5704.48,--,5687.97,5706.61,5683.10
05/12/2017,5686.81,--,5683.58,5687.42,5672.03
05/11/2017,5674.22,--,5662.59,5675.50,5637.40
05/10/2017,5681.68,--,5681.33,5683.64,5661.44
05/09/2017,5678.31,--,5667.98,5691.21,5664.00
05/08/2017,5659.07,--,5649.18,5659.07,5638.00
05/05/2017,5646.09,--,5640.78,5646.09,5619.60
05/04/2017,5626.32,--,5623.57,5633.49,5606.05
05/03/2017,5625.16,--,5624.87,5629.78,5608.16
05/02/2017,5644.07,--,5642.41,5645.08,5625.49
05/01/2017,5629.63,--,5602.44,5640.48,5600.31
04/28/2017,5583.53,--,5598.47,5600.00,5575.21
04/27/2017,5571.28,--,5555.27,5573.26,5551.55
04/26/2017,5541.09,--,5553.60,5563.97,5537.99
04/25/2017,5548.19,--,5523.48,5557.93,5521.52
04/24/2017,5508.03,--,5503.27,5513.57,5494.46
04/21/2017,5442.05,--,5447.28,5450.81,5430.22
04/20/2017,5443.53,--,5422.47,5455.88,5413.32
04/19/2017,5399.64,--,5416.30,5431.00,5392.28
04/18/2017,5391.66,--,5383.74,5405.54,5377.91
04/17/2017,5399.20,--,5369.21,5399.20,5367.59
04/13/2017,5353.59,--,5370.69,5398.99,5353.59
04/12/2017,5377.03,--,5394.61,5399.55,5370.24
04/11/2017,5398.40,--,5413.91,5422.79,5359.14
04/10/2017,5421.68,--,5423.57,5442.71,5406.58
04/07/2017,5418.37,--,5420.94,5434.18,5400.08
04/06/2017,5420.88,--,5423.65,5435.06,5407.87
04/05/2017,5418.52,--,5447.27,5479.86,5409.04
04/04/2017,5440.41,--,5415.53,5441.34,5415.30
04/03/2017,5432.20,--,5440.20,5453.44,5403.31
03/31/2017,5436.23,--,5430.99,5451.50,5427.50
03/30/2017,5439.74,--,5430.31,5446.51,5425.30
03/29/2017,5430.27,--,5410.14,5433.36,5405.10
03/28/2017,5407.21,--,5371.90,5422.25,5363.29
03/27/2017,5374.27,--,5320.96,5383.22,5316.02
03/24/2017,5364.00,--,5376.74,5392.28,5345.94
03/23/2017,5355.14,--,5356.71,5375.43,5346.30
03/22/2017,5367.55,--,5332.64,5372.27,5327.25
03/21/2017,5332.53,--,5433.28,5439.58,5328.71
03/20/2017,5413.31,--,5406.02,5426.47,5400.16
03/17/2017,5408.76,--,5413.47,5423.28,5406.81
03/16/2017,5412.08,--,5421.46,5423.66,5399.27
03/15/2017,5416.25,--,5392.48,5426.84,5375.88
03/14/2017,5382.17,--,5382.79,5384.88,5360.70
03/13/2017,5394.57,--,5387.73,5396.39,5382.02
03/10/2017,5385.90,--,5390.46,5394.66,5364.10
03/09/2017,5363.98,--,5355.78,5370.66,5336.08
03/08/2017,5359.80,--,5351.35,5375.77,5348.73
03/07/2017,5351.28,--,5348.20,5373.26,5341.43
03/06/2017,5360.31,--,5352.61,5368.27,5338.61
03/03/2017,5373.48,--,5355.21,5373.48,5344.48
03/02/2017,5363.26,--,5386.34,5387.73,5355.53
03/01/2017,5390.99,--,5368.65,5398.43,5355.38
02/28/2017,5330.31,--,5344.18,5347.47,5316.70
02/27/2017,5347.55,--,5330.56,5347.88,5322.13
02/24/2017,5343.31,--,5305.23,5343.31,5304.01
02/23/2017,5332.37,--,5358.03,5358.53,5309.99
02/22/2017,5352.13,--,5345.18,5354.73,5335.80
02/21/2017,5350.73,--,5334.57,5353.16,5330.47
02/17/2017,5324.72,--,5295.49,5324.72,5291.70
02/16/2017,5300.64,--,5306.38,5316.79,5287.54
02/15/2017,5302.39,--,5266.12,5304.34,5264.44
02/14/2017,5271.07,--,5251.36,5271.10,5238.69
02/13/2017,5256.82,--,5242.49,5262.42,5241.00
02/10/2017,5226.69,--,5219.81,5234.27,5212.83
02/09/2017,5212.16,--,5200.17,5221.62,5196.07
02/08/2017,5196.58,--,5176.50,5201.57,5168.98
02/07/2017,5185.88,--,5178.85,5196.27,5174.34
02/06/2017,5167.96,--,5154.18,5167.96,5148.06
02/03/2017,5161.60,--,5153.61,5165.47,5147.58
02/02/2017,5147.70,--,5141.28,5162.56,5128.76
02/01/2017,5152.69,--,5157.83,5162.46,5128.90
01/31/2017,5116.77,--,5107.47,5116.80,5086.33
01/30/2017,5129.33,--,5146.41,5146.88,5098.34
01/27/2017,5168.06,--,5169.49,5172.43,5150.18
01/26/2017,5156.92,--,5164.12,5168.20,5148.85
01/25/2017,5151.47,--,5132.87,5153.18,5129.00
01/24/2017,5101.06,--,5079.61,5108.22,5068.37
01/23/2017,5065.70,--,5055.97,5073.24,5035.49
01/20/2017,5063.20,--,5070.15,5085.34,5050.02
01/19/2017,5051.17,--,5061.10,5078.41,5041.21
01/18/2017,5055.85,--,5050.26,5058.20,5039.18
01/17/2017,5044.65,--,5043.07,5053.20,5029.61
01/13/2017,5059.51,--,5047.56,5066.95,5045.92
01/12/2017,5041.43,--,5029.28,5044.36,4995.07
01/11/2017,5050.21,--,5033.88,5050.21,5012.65
01/10/2017,5035.17,--,5027.50,5049.83,5016.19
01/09/2017,5024.90,--,5013.82,5033.32,5009.45
01/06/2017,5007.08,--,4973.87,5020.70,4957.82
01/05/2017,4964.95,--,4936.35,4967.90,4935.34
01/04/2017,4937.20,--,4920.79,4944.74,4919.80
01/03/2017,4911.33,--,4900.85,4928.49,4884.52
12/30/2016,4863.62,--,4925.36,4927.16,4853.93
12/29/2016,4918.28,--,4923.92,4933.71,4903.28
12/28/2016,4926.29,--,4976.42,4978.43,4922.09
12/27/2016,4965.81,--,4948.92,4992.08,4947.59
12/23/2016,4940.02,--,4927.53,4940.04,4922.94
12/22/2016,4934.39,--,4948.36,4948.36,4917.33
12/21/2016,4948.90,--,4952.07,4957.45,4938.24
12/20/2016,4953.80,--,4948.34,4961.55,4944.32
12/19/2016,4934.85,--,4919.16,4963.00,4911.75
12/16/2016,4914.86,--,4945.04,4952.14,4904.38
12/15/2016,4933.41,--,4925.65,4959.90,4919.81
12/14/2016,4921.22,--,4943.64,4955.25,4910.76
12/13/2016,4935.84,--,4893.65,4960.48,4890.15
12/12/2016,4874.30,--,4878.04,4882.98,4854.27
12/09/2016,4895.90,--,4878.54,4897.24,4877.18
12/08/2016,4859.19,--,4849.75,4869.56,4843.04
12/07/2016,4851.94,--,4778.86,4854.32,4765.44
12/06/2016,4788.67,--,4786.06,4796.58,4769.39
12/05/2016,4778.14,--,4762.34,4795.28,4743.53
12/02/2016,4739.37,--,4734.38,4759.03,4721.41
12/01/2016,4734.10,--,4806.77,4810.44,4723.57
11/30/2016,4810.81,--,4876.30,4880.76,4810.81
11/29/2016,4873.21,--,4859.85,4896.57,4848.89
11/28/2016,4857.02,--,4861.73,4878.87,4852.71
11/25/2016,4870.02,--,4861.47,4870.90,4853.04
11/23/2016,4853.86,--,4856.72,4859.67,4832.59
11/22/2016,4873.84,--,4876.92,4884.63,4861.08
11/21/2016,4859.00,--,4822.03,4862.23,4819.57
11/18/2016,4808.04,--,4832.81,4840.81,4804.44
11/17/2016,4826.59,--,4789.78,4826.75,4781.72
11/16/2016,4792.27,--,4745.03,4794.57,4742.94
11/15/2016,4764.47,--,4733.57,4778.65,4727.98
11/14/2016,4702.04,--,4752.61,4753.27,4677.41
11/11/2016,4751.95,--,4729.14,4759.82,4711.96
11/10/2016,4747.03,--,4849.71,4855.79,4685.74
11/09/2016,4825.18,--,4748.90,4832.94,4747.35
11/08/2016,4804.92,--,4766.48,4824.97,4757.24
11/07/2016,4773.73,--,4737.99,4777.06,4731.79
11/04/2016,4660.46,--,4647.59,4697.94,4647.59
11/03/2016,4679.10,--,4718.53,4732.20,4673.05
11/02/2016,4726.91,--,4764.83,4773.65,4717.56
11/01/2016,4766.94,--,4810.30,4811.02,4726.35
10/31/2016,4801.27,--,4821.32,4823.92,4801.16
10/28/2016,4805.59,--,4820.50,4848.54,4794.07
10/27/2016,4836.45,--,4883.07,4885.83,4831.69
10/26/2016,4860.59,--,4863.52,4886.32,4846.44
10/25/2016,4891.45,--,4908.18,4911.76,4885.90
10/24/2016,4909.97,--,4884.16,4911.59,4880.77
10/21/2016,4851.86,--,4836.54,4853.61,4822.78
10/20/2016,4832.71,--,4831.31,4842.32,4805.84
10/19/2016,4836.61,--,4833.81,4845.07,4830.68
10/18/2016,4839.72,--,4849.91,4860.68,4837.31
10/17/2016,4796.17,--,4808.47,4814.88,4790.45
10/14/2016,4808.49,--,4828.90,4845.99,4806.73
10/13/2016,4803.10,--,4785.59,4816.33,4760.07
10/12/2016,4819.63,--,4824.27,4836.55,4806.33
10/11/2016,4821.91,--,4890.17,4890.17,4804.24
10/10/2016,4893.77,--,4887.73,4904.72,4885.59
10/07/2016,4864.52,--,4883.94,4884.70,4840.93
10/06/2016,4873.92,--,4871.95,4883.97,4851.53
10/05/2016,4877.75,--,4872.98,4891.35,4870.81
10/04/2016,4859.47,--,4880.57,4891.50,4841.72
10/03/2016,4866.63,--,4864.63,4872.14,4848.21
09/30/2016,4875.70,--,4856.10,4889.23,4846.90
09/29/2016,4838.30,--,4868.46,4875.52,4819.02
09/28/2016,4875.27,--,4871.84,4877.30,4850.04
09/27/2016,4866.71,--,4813.89,4868.38,4811.28
09/26/2016,4817.17,--,4830.17,4837.34,4812.32
09/23/2016,4858.91,--,4881.45,4882.42,4853.41
09/22/2016,4891.36,--,4879.28,4895.50,4876.37
09/21/2016,4853.75,--,4826.58,4858.57,4797.90
09/20/2016,4805.22,--,4813.78,4824.21,4797.78
09/19/2016,4796.07,--,4833.84,4843.76,4787.44
09/16/2016,4818.05,--,4811.79,4821.85,4794.20
09/15/2016,4819.90,--,4749.71,4826.02,4748.67
09/14/2016,4746.06,--,4726.75,4770.39,4726.75
09/13/2016,4722.84,--,4740.00,4756.20,4701.79
09/12/2016,4764.65,--,4656.59,4772.44,4656.51
09/09/2016,4681.53,--,4763.04,4773.77,4681.53
09/08/2016,4804.00,--,4816.48,4816.48,4791.22
09/07/2016,4831.86,--,4829.91,4839.59,4813.99
09/06/2016,4829.51,--,4806.66,4829.51,4797.34
09/02/2016,4798.74,--,4806.14,4816.70,4781.61
09/01/2016,4783.94,--,4774.81,4787.94,4750.24
08/31/2016,4771.05,--,4770.23,4775.19,4751.69
08/30/2016,4775.99,--,4787.77,4797.62,4760.28
08/29/2016,4791.09,--,4787.93,4804.42,4784.63
08/26/2016,4783.69,--,4782.46,4815.58,4758.10
08/25/2016,4775.43,--,4773.68,4792.47,4768.00
08/24/2016,4783.49,--,4812.49,4821.30,4770.73
08/23/2016,4818.48,--,4828.79,4836.45,4816.76
08/22/2016,4808.56,--,4797.95,4817.36,4791.06
08/19/2016,4806.14,--,4800.20,4816.00,4786.27
08/18/2016,4808.68,--,4802.33,4814.54,4794.29
08/17/2016,4805.45,--,4799.03,4807.05,4772.43
08/16/2016,4797.19,--,4814.21,4814.96,4796.92
08/15/2016,4827.12,--,4814.77,4837.67,4812.45
08/12/2016,4807.08,--,4794.35,4807.53,4790.49
08/11/2016,4803.31,--,4800.59,4813.36,4790.65
08/10/2016,4783.39,--,4799.83,4799.88,4771.98
08/09/2016,4795.75,--,4787.92,4811.01,4786.38
08/08/2016,4784.74,--,4791.10,4794.14,4770.22
08/05/2016,4791.21,--,4769.17,4799.86,4763.58
08/04/2016,4743.81,--,4731.54,4749.09,4719.01
08/03/2016,4734.33,--,4716.58,4734.33,4712.10
08/02/2016,4719.21,--,4748.42,4752.29,4689.55
08/01/2016,4756.04,--,4734.44,4767.24,4728.73
07/29/2016,4730.23,--,4734.70,4743.25,4715.77
07/28/2016,4721.41,--,4710.23,4725.78,4696.08
07/27/2016,4702.88,--,4711.11,4716.07,4685.11
07/26/2016,4672.11,--,4664.10,4687.90,4648.92
07/25/2016,4665.93,--,4662.90,4667.09,4650.50
07/22/2016,4666.07,--,4650.98,4670.54,4635.22
07/21/2016,4647.02,--,4662.95,4669.53,4634.07
07/20/2016,4657.20,--,4630.85,4665.67,4623.93
07/19/2016,4603.28,--,4601.68,4617.47,4595.38
07/18/2016,4619.68,--,4595.06,4627.57,4591.83
07/15/2016,4589.83,--,4602.00,4607.17,4579.83
07/14/2016,4596.49,--,4597.19,4604.76,4585.70
07/13/2016,4565.77,--,4589.13,4589.95,4565.70
07/12/2016,4577.61,--,4579.85,4588.24,4570.56
07/11/2016,4554.71,--,4544.33,4569.97,4544.33
07/08/2016,4528.36,--,4484.92,4529.72,4476.50
07/07/2016,4459.58,--,4451.15,4468.31,4438.80
07/06/2016,4444.70,--,4388.43,4447.23,4375.72
07/05/2016,4410.75,--,4414.35,4418.04,4386.56
07/01/2016,4437.44,--,4411.77,4453.86,4411.76
06/30/2016,4417.70,--,4378.75,4417.96,4359.57
06/29/2016,4364.74,--,4323.33,4373.96,4322.36
06/28/2016,4290.47,--,4245.32,4291.43,4245.29
06/27/2016,4201.05,--,4247.71,4249.00,4179.74
06/24/2016,4285.70,--,4294.80,4373.15,4274.54
06/23/2016,4467.48,--,4437.61,4467.48,4420.16
06/22/2016,4404.73,--,4415.46,4442.02,4400.88
06/21/2016,4413.40,--,4408.03,4422.67,4398.64
06/20/2016,4400.16,--,4424.11,4444.06,4397.36
06/17/2016,4374.38,--,4409.75,4409.75,4363.63
06/16/2016,4424.23,--,4387.90,4428.27,4362.16
06/15/2016,4409.51,--,4433.68,4439.61,4404.58
06/14/2016,4424.91,--,4413.71,4439.73,4392.43
06/13/2016,4422.76,--,4436.12,4461.26,4419.73
06/10/2016,4461.05,--,4473.08,4480.48,4447.33
06/09/2016,4512.69,--,4501.14,4518.50,4494.76
06/08/2016,4520.63,--,4521.10,4529.09,4505.39
06/07/2016,4513.09,--,4527.86,4532.30,4511.42
06/06/2016,4523.63,--,4517.88,4536.55,4510.33
06/03/2016,4509.79,--,4520.98,4523.36,4480.80
06/02/2016,4531.35,--,4510.81,4531.35,4488.08
06/01/2016,4520.07,--,4507.18,4530.39,4502.78
05/31/2016,4523.89,--,4513.85,4526.84,4497.65
05/27/2016,4512.54,--,4490.95,4512.54,4489.16
05/26/2016,4487.96,--,4478.57,4494.03,4469.76
05/25/2016,4476.43,--,4459.26,4488.52,4453.05
05/24/2016,4444.30,--,4381.34,4449.21,4380.46
05/23/2016,4355.10,--,4364.73,4382.40,4353.36
05/20/2016,4362.90,--,4330.07,4379.98,4329.57
05/19/2016,4315.58,--,4319.86,4331.58,4284.37
05/18/2016,4338.23,--,4314.34,4360.91,4305.73
05/17/2016,4322.56,--,4376.55,4385.06,4311.18
05/16/2016,4380.48,--,4335.33,4395.70,4329.89
05/13/2016,4326.53,--,4337.83,4364.24,4318.70
05/12/2016,4342.81,--,4376.09,4377.86,4312.88
05/11/2016,4361.03,--,4395.88,4407.93,4360.73
05/10/2016,4402.04,--,4360.73,4404.09,4351.16
05/09/2016,4341.23,--,4331.66,4361.87,4329.90
05/06/2016,4330.17,--,4290.36,4330.24,4282.00
05/05/2016,4309.48,--,4326.91,4333.12,4299.61
05/04/2016,4312.01,--,4314.49,4328.22,4301.07
05/03/2016,4341.39,--,4349.08,4368.76,4329.76
05/02/2016,4381.30,--,4350.83,4386.97,4334.59
04/29/2016,4341.30,--,4367.59,4372.97,4307.10
04/28/2016,4363.99,--,4419.12,4447.20,4355.30
04/27/2016,4416.63,--,4412.82,4426.28,4381.17
04/26/2016,4452.97,--,4480.60,4490.06,4439.38
04/25/2016,4474.13,--,4459.67,4474.77,4452.87
04/22/2016,4474.19,--,4478.44,4502.39,4440.14
04/21/2016,4540.80,--,4540.71,4558.67,4522.85
04/20/2016,4540.44,--,4539.19,4562.34,4523.90
04/19/2016,4537.09,--,4573.58,4574.38,4515.98
04/18/2016,4569.32,--,4535.21,4570.58,4531.11
04/15/2016,4543.16,--,4550.31,4558.92,4531.00
04/14/2016,4554.62,--,4554.66,4569.73,4541.66
04/13/2016,4554.72,--,4526.92,4560.11,4524.26
04/12/2016,4496.04,--,4464.07,4503.89,4435.05
04/11/2016,4458.71,--,4496.26,4516.10,4458.47
04/08/2016,4474.93,--,4506.97,4515.91,4459.56
04/07/2016,4475.29,--,4519.02,4525.69,4459.72
04/06/2016,4543.78,--,4476.35,4544.59,4476.35
04/05/2016,4470.75,--,4479.11,4494.71,4465.04
04/04/2016,4511.70,--,4526.39,4533.43,4503.65
04/01/2016,4532.08,--,4461.77,4534.32,4452.11
03/31/2016,4483.66,--,4491.01,4504.24,4478.13
03/30/2016,4490.88,--,4494.70,4518.17,4481.84
03/29/2016,4467.72,--,4391.19,4471.77,4384.27
03/28/2016,4398.07,--,4415.04,4417.57,4393.08
03/24/2016,4405.53,--,4380.23,4405.99,4374.71
03/23/2016,4402.56,--,4431.82,4434.76,4394.96
03/22/2016,4437.62,--,4403.47,4450.76,4401.26
03/21/2016,4426.98,--,4403.09,4430.44,4400.35
03/18/2016,4410.83,--,4408.82,4420.88,4387.80
03/17/2016,4400.26,--,4390.06,4413.08,4376.87
03/16/2016,4404.20,--,4359.67,4416.11,4357.74
03/15/2016,4367.08,--,4354.38,4371.29,4339.86
03/14/2016,4367.33,--,4347.94,4378.35,4347.55
03/11/2016,4361.83,--,4337.12,4361.83,4320.55
03/10/2016,4286.97,--,4307.87,4335.33,4232.08
03/09/2016,4293.23,--,4281.10,4293.23,4258.08
03/08/2016,4265.51,--,4272.72,4308.84,4258.82
03/07/2016,4303.33,--,4303.81,4330.28,4271.56
03/04/2016,4329.00,--,4334.03,4356.34,4301.35
03/03/2016,4325.86,--,4330.40,4331.49,4296.32
03/02/2016,4334.39,--,4328.72,4335.43,4301.09
03/01/2016,4333.61,--,4238.08,4333.61,4225.93
02/29/2016,4201.12,--,4228.57,4263.31,4200.15
02/26/2016,4235.62,--,4273.59,4275.83,4227.29
02/25/2016,4241.06,--,4212.48,4241.25,4173.25
02/24/2016,4200.66,--,4116.02,4205.98,4088.12
02/23/2016,4162.54,--,4209.32,4217.99,4158.56
02/22/2016,4231.27,--,4203.60,4235.12,4199.93
02/19/2016,4164.09,--,4129.75,4175.08,4121.59
02/18/2016,4151.49,--,4212.22,4212.58,4146.10
02/17/2016,4199.10,--,4138.43,4204.62,4125.83
02/16/2016,4104.33,--,4077.33,4104.33,4049.88
02/12/2016,4019.19,--,3996.64,4022.12,3965.74
02/11/2016,3962.22,--,3910.57,3988.71,3902.86
02/10/2016,3966.28,--,3996.76,4045.48,3962.70
02/09/2016,3947.80,--,3903.93,4008.06,3902.74
02/08/2016,3960.67,--,3947.99,3979.09,3888.78
02/05/2016,4024.47,--,4150.35,4152.73,4008.45
02/04/2016,4167.77,--,4158.05,4200.99,4120.58
02/03/2016,4171.97,--,4213.67,4218.15,4099.24
02/02/2016,4193.10,--,4262.45,4265.04,4180.57
02/01/2016,4286.56,--,4254.41,4301.63,4238.20
01/29/2016,4279.17,--,4186.35,4279.17,4184.31
01/28/2016,4186.06,--,4197.20,4197.48,4116.50
01/27/2016,4128.86,--,4214.94,4226.09,4111.93
01/26/2016,4233.85,--,4211.92,4250.97,4177.85
01/25/2016,4196.53,--,4245.47,4268.11,4193.32
01/22/2016,4259.77,--,4226.44,4260.55,4209.24
01/21/2016,4142.60,--,4146.44,4200.36,4099.30
01/20/2016,4136.28,--,4078.23,4178.64,3992.91
01/19/2016,4147.07,--,4199.56,4202.04,4101.05
01/15/2016,4141.08,--,4123.87,4184.69,4085.79
01/14/2016,4272.97,--,4201.23,4308.25,4133.32
01/13/2016,4183.12,--,4352.64,4359.50,4177.30
01/12/2016,4333.72,--,4322.77,4353.19,4273.02
01/11/2016,4283.55,--,4300.96,4311.14,4217.63
01/08/2016,4270.78,--,4336.12,4362.46,4264.81
01/07/2016,4305.72,--,4349.14,4403.61,4303.66
01/06/2016,4443.99,--,4409.78,4467.55,4409.49
01/05/2016,4484.18,--,4512.04,4522.12,4466.05
01/04/2016,4497.86,--,4485.06,4497.86,4439.13
12/31/2015,4593.27,--,4634.16,4642.55,4592.88
12/30/2015,4652.01,--,4687.16,4688.66,4651.73
12/29/2015,4691.08,--,4645.08,4702.74,4644.32
12/28/2015,4621.35,--,4610.41,4621.68,4580.13
12/25/2015,4622.77,--,0.00,0.00,0.00
12/24/2015,4622.77,--,4626.32,4635.59,4620.80
12/23/2015,4624.59,--,4612.16,4626.16,4605.36
12/22/2015,4589.26,--,4580.61,4596.08,4560.54
12/21/2015,4560.55,--,4547.92,4560.71,4519.82
12/18/2015,4514.83,--,4578.69,4593.40,4513.23
12/17/2015,4598.14,--,4680.63,4681.13,4597.65
12/16/2015,4664.56,--,4633.85,4673.54,4582.87
12/15/2015,4597.33,--,4607.20,4636.77,4592.72
12/14/2015,4570.16,--,4535.56,4571.57,4478.25
12/11/2015,4537.56,--,4583.08,4600.91,4534.05
12/10/2015,4643.05,--,4627.77,4674.00,4619.97
12/09/2015,4622.14,--,4674.80,4698.25,4595.01
12/08/2015,4694.77,--,4646.43,4708.47,4643.65
12/07/2015,4693.62,--,4718.55,4720.82,4671.86
12/04/2015,4716.12,--,4621.48,4722.39,4612.11
12/03/2015,4606.75,--,4704.20,4705.78,4579.91
12/02/2015,4686.22,--,4720.27,4739.75,4680.06
12/01/2015,4716.16,--,4685.74,4716.16,4682.40
11/30/2015,4664.51,--,4692.57,4695.06,4654.53
11/27/2015,4680.47,--,4680.44,4689.58,4665.92
11/26/2015,4672.88,--,0.00,0.00,0.00
11/25/2015,4672.88,--,4674.23,4683.55,4666.24
11/24/2015,4669.41,--,4645.52,4682.13,4621.63
11/23/2015,4674.79,--,4689.98,4706.62,4655.60
11/20/2015,4686.36,--,4680.51,4691.59,4674.61
11/19/2015,4655.35,--,4657.61,4678.02,4648.94
11/18/2015,4653.44,--,4586.24,4657.63,4580.72
11/17/2015,4565.82,--,4571.54,4598.27,4554.89
11/16/2015,4565.47,--,4494.56,4566.03,4486.09
11/13/2015,4502.14,--,4566.12,4575.80,4499.14
11/12/2015,4588.93,--,4617.78,4639.26,4588.08
11/11/2015,4636.94,--,4657.19,4677.78,4631.06
11/10/2015,4641.73,--,4628.83,4647.32,4616.71
11/09/2015,4655.52,--,4687.35,4694.27,4627.12
11/06/2015,4707.23,--,4695.88,4710.47,4665.41
11/05/2015,4702.90,--,4718.51,4731.56,4678.79
11/04/2015,4717.55,--,4729.07,4737.11,4698.84
11/03/2015,4719.05,--,4692.03,4735.31,4685.98
11/02/2015,4703.91,--,4658.79,4707.77,4652.45
10/30/2015,4648.83,--,4676.30,4681.23,4648.83
10/29/2015,4670.76,--,4657.78,4678.20,4653.00
10/28/2015,4678.58,--,4649.10,4678.58,4609.93
10/27/2015,4639.23,--,4617.60,4645.94,4617.44
10/26/2015,4630.85,--,4621.14,4638.75,4606.66
10/23/2015,4624.09,--,4623.72,4645.96,4598.74
10/22/2015,4503.22,--,4451.32,4504.70,4438.60
10/21/2015,4413.52,--,4462.22,4464.73,4409.90
10/20/2015,4438.18,--,4454.62,4463.11,4424.34
10/19/2015,4462.07,--,4428.06,4464.78,4420.80
10/16/2015,4438.62,--,4419.95,4438.75,4405.88
10/15/2015,4418.22,--,4361.98,4418.25,4357.22
10/14/2015,4346.92,--,4356.82,4373.71,4328.96
10/13/2015,4352.94,--,4354.06,4399.93,4349.18
10/12/2015,4382.56,--,4378.64,4389.77,4363.96
10/09/2015,4370.01,--,4355.24,4378.26,4341.51
10/08/2015,4350.15,--,4316.18,4358.09,4275.59
10/07/2015,4333.46,--,4331.87,4342.59,4279.21
10/06/2015,4306.70,--,4315.32,4332.03,4273.70
10/05/2015,4331.43,--,4296.54,4339.23,4290.25
10/02/2015,4267.45,--,4136.96,4267.45,4124.55
10/01/2015,4192.96,--,4185.28,4194.18,4128.34
09/30/2015,4181.06,--,4137.18,4181.06,4125.20
09/29/2015,4083.37,--,4110.26,4155.31,4053.12
09/28/2015,4103.47,--,4206.68,4207.03,4092.29
09/25/2015,4224.74,--,4305.39,4308.66,4198.96
09/24/2015,4261.10,--,4239.85,4275.64,4198.11
09/23/2015,4273.53,--,4280.01,4294.73,4255.06
09/22/2015,4274.10,--,4273.30,4286.60,4233.90
09/21/2015,4336.13,--,4343.77,4372.42,4299.94
09/18/2015,4323.86,--,4325.29,4374.92,4317.09
09/17/2015,4384.96,--,4378.99,4450.66,4368.80
09/16/2015,4383.67,--,4357.36,4388.32,4346.47
09/15/2015,4360.28,--,4322.41,4373.19,4303.89
09/14/2015,4308.76,--,4334.86,4334.94,4293.77
09/11/2015,4323.23,--,4273.62,4323.23,4268.10
09/10/2015,4296.30,--,4248.48,4326.77,4243.69
09/09/2015,4253.45,--,4346.36,4352.96,4242.47
09/08/2015,4303.53,--,4267.40,4306.50,4247.14
09/07/2015,4184.72,--,0.00,0.00,0.00
09/04/2015,4184.72,--,4175.62,4210.81,4160.43
09/03/2015,4234.65,--,4267.34,4300.30,4222.38
09/02/2015,4256.23,--,4207.68,4256.23,4166.08
09/01/2015,4142.63,--,4177.94,4229.31,4121.83
08/31/2015,4274.58,--,4299.88,4324.74,4262.09
08/28/2015,4329.12,--,4307.05,4340.70,4295.56
08/27/2015,4324.82,--,4281.63,4328.99,4231.14
08/26/2015,4219.60,--,4141.24,4227.86,4052.54
08/25/2015,4016.32,--,4187.28,4207.38,4015.91
08/24/2015,4038.60,--,3847.12,4199.79,3787.23
08/21/2015,4197.27,--,4313.19,4361.32,4197.27
08/20/2015,4385.13,--,4467.79,4484.36,4385.13
08/19/2015,4510.90,--,4525.32,4550.67,4486.11
08/18/2015,4542.07,--,4556.23,4562.15,4536.05
08/17/2015,4566.37,--,4516.88,4568.59,4507.98
08/14/2015,4530.74,--,4512.88,4536.20,4503.83
08/13/2015,4519.32,--,4536.96,4556.14,4514.45
08/12/2015,4528.19,--,4475.91,4539.18,4436.54
08/11/2015,4513.99,--,4548.75,4567.69,4491.06
